,DayOfWeek,Date,Time,PdDistrict,Resolution,X,Y,Supervisor District,General Type,Distance,School Type,Sample num,Descript
79827,Thursday,Summer,19,SOUTHERN,"ARREST, BOOKED",-122.40816295385729,37.780534538527796,6,IND,very far,Pre-School,113468,0
79066,Tuesday,Summer,16,NORTHERN,NONE,-122.4177779326192,37.780308989340256,6,CDC,close,Pre-School,112354,1
71139,Tuesday,Summer,11,TENDERLOIN,"ARREST, BOOKED",-122.41219255572099,37.781604574125204,6,PS,close,High School,100994,0
79381,Tuesday,Summer,5,CENTRAL,"ARREST, BOOKED",-122.40384038835344,37.79127001246728,3,IND,far,Primary School,112806,2
73447,Monday,Summer,11,TENDERLOIN,"ARREST, BOOKED",-122.415754575208,37.780719182394,6,CC,close,College,104274,1
73433,Friday,Fall,17,TENDERLOIN,"ARREST, BOOKED",-122.414242955914,37.7837240254249,6,CDC,very close,Pre-School,104260,1
79232,Wednesday,Spring,17,TENDERLOIN,"ARREST, BOOKED",-122.41426936187695,37.78420811243079,6,CDC,very close,Pre-School,112589,1
71578,Thursday,Fall,15,SOUTHERN,"ARREST, BOOKED",-122.408595110869,37.7837069301545,6,IND,very far,Primary School,101622,0
74374,Monday,Fall,9,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,105587,0
68961,Tuesday,Winter,14,SOUTHERN,"ARREST, BOOKED",-122.40994365498001,37.782031248512396,6,IND,far,Primary School,97852,1
67060,Friday,Spring,20,TENDERLOIN,"ARREST, BOOKED",-122.415885065788,37.783516056415294,6,CDC,close,Pre-School,95179,1
75880,Thursday,Summer,14,NORTHERN,"ARREST, BOOKED",-122.42831052169,37.782362906932896,5,CDC,very close,Pre-School,107656,1
70447,Tuesday,Winter,16,SOUTHERN,"ARREST, CITED",-122.417104895556,37.774324286790794,6,CDC,far,Pre-School,99998,0
68660,Wednesday,Winter,20,BAYVIEW,"ARREST, BOOKED",-122.390332083069,37.729937519957204,10,CDC,far,Pre-School,97413,1
81108,Monday,Winter,12,MISSION,"ARREST, BOOKED",-122.42128737781151,37.74884990018143,8,IND,close,Primary School,115437,2
73707,Saturday,Spring,15,MISSION,"ARREST, BOOKED",-122.41235105536,37.757431053497896,9,PS,close,Primary School,104649,0
65405,Tuesday,Spring,17,SOUTHERN,"ARREST, BOOKED",-122.40953666269199,37.78269112134721,6,IND,far,Primary School,92859,2
73017,Sunday,Spring,18,MISSION,"ARREST, BOOKED",-122.420901749464,37.7649778918081,9,PS,far,Primary School,103646,4
67729,Wednesday,Winter,14,MISSION,"ARREST, CITED",-122.40574039756099,37.750481610763295,10,IND,close,Primary School,96122,0
80166,Thursday,Spring,9,TENDERLOIN,"ARREST, BOOKED",-122.41634297762194,37.78244651355924,6,CDC,far,Pre-School,113990,1
78234,Thursday,Summer,10,TENDERLOIN,"ARREST, BOOKED",-122.41405629189116,37.782793107100616,6,CDC,very close,Pre-School,111112,1
82597,Saturday,Summer,6,TENDERLOIN,NONE,-122.41790397756377,37.785167087551706,6,CDC,far,Pre-School,117714,1
66216,Tuesday,Spring,16,MISSION,"ARREST, BOOKED",-122.419671780296,37.7650501214668,9,PS,close,Primary School,94000,4
76590,Sunday,Spring,2,BAYVIEW,"ARREST, BOOKED",-122.403128900431,37.734371706683504,10,CDC,far,Pre-School,108668,0
70495,Monday,Spring,16,TENDERLOIN,"ARREST, BOOKED",-122.412758759499,37.7850960963726,6,CDC,close,Pre-School,100064,1
81069,Thursday,Summer,22,SOUTHERN,"ARREST, BOOKED",-122.40877066526001,37.78013570117457,6,IND,far,Pre-School,115374,4
68425,Wednesday,Summer,18,TENDERLOIN,"ARREST, BOOKED",-122.412758759499,37.7850960963726,6,CDC,close,Pre-School,97085,1
80775,Sunday,Spring,6,MISSION,"ARREST, BOOKED",-122.41956159609413,37.76321610691309,9,CDC,far,Pre-School,114922,1
64897,Thursday,Fall,18,TENDERLOIN,"ARREST, BOOKED",-122.412784096509,37.7848656939297,6,CDC,close,Pre-School,92160,1
73592,Saturday,Fall,17,TENDERLOIN,"ARREST, BOOKED",-122.413259498719,37.7829514828801,6,IND,very close,Primary School,104484,4
64976,Wednesday,Winter,6,MISSION,"ARREST, BOOKED",-122.41747701285,37.764357751686,9,IND,far,Primary School,92265,0
65873,Thursday,Summer,10,SOUTHERN,"ARREST, BOOKED",-122.41197948750099,37.780903969652904,6,IND,close,Primary School,93523,0
66020,Friday,Fall,20,TENDERLOIN,"ARREST, BOOKED",-122.413609328985,37.784696907904,6,CDC,very close,Pre-School,93731,1
66443,Wednesday,Summer,16,BAYVIEW,"ARREST, BOOKED",-122.39041695551701,37.7355926106176,10,PS,far,Primary School,94326,1
69982,Thursday,Spring,10,BAYVIEW,JUVENILE ADMONISHED,-122.404126459271,37.7614652487171,10,PS,very close,High School,99323,0
81651,Wednesday,Winter,0,MISSION,"ARREST, BOOKED",-122.4184862965745,37.763495437314376,9,IND,far,Primary School,116278,2
77423,Tuesday,Fall,22,BAYVIEW,"ARREST, BOOKED",-122.38947153568199,37.7340319720999,10,PS,very close,Primary School,109932,2
75515,Thursday,Spring,14,SOUTHERN,"ARREST, BOOKED",-122.39389926289499,37.7903017795584,6,CDC,close,Pre-School,107162,2
83204,Wednesday,Spring,8,TARAVAL,NONE,-122.48130501918436,37.747461318190474,4,PS,close,High School,118685,0
73341,Wednesday,Summer,0,SOUTHERN,"ARREST, BOOKED",-122.42115642502701,37.7729410051971,6,CC,close,College,104121,1
80603,Saturday,Summer,4,CENTRAL,"ARREST, BOOKED",-122.40591123648436,37.788075677480506,3,IND,very far,Primary School,114645,2
76458,Sunday,Winter,16,BAYVIEW,"ARREST, BOOKED",-122.400995257551,37.7415892513025,10,IND,very far,Pre-School,108479,0
79931,Tuesday,Spring,6,INGLESIDE,"ARREST, BOOKED",-122.40333580109288,37.71334085839176,10,CDC,very far,Pre-School,113625,2
73338,Wednesday,Spring,9,MISSION,NONE,-122.41965834371,37.7642205603745,9,PS,far,Primary School,104117,4
64525,Wednesday,Winter,20,NORTHERN,"ARREST, BOOKED",-122.41993011161101,37.7868262082156,2,CDC,far,Pre-School,91638,2
76911,Sunday,Summer,10,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,109142,0
75132,Thursday,Summer,21,TENDERLOIN,"ARREST, BOOKED",-122.416261836834,37.78537508463761,6,CDC,far,Pre-School,106641,1
69030,Thursday,Winter,14,MISSION,"ARREST, CITED",-122.419671780296,37.7650501214668,9,PS,close,Primary School,97955,0
81589,Wednesday,Spring,13,SOUTHERN,"ARREST, BOOKED",-122.41107142306448,37.7817511307229,6,PS,close,High School,116184,0
65464,Sunday,Summer,22,CENTRAL,"ARREST, BOOKED",-122.405065483077,37.7980134745487,3,CDC,close,Pre-School,92943,2
67548,Tuesday,Winter,23,INGLESIDE,"ARREST, BOOKED",-122.436383725572,37.7212102717279,11,CDC,far,Pre-School,95883,0
79198,Friday,Spring,2,SOUTHERN,NONE,-122.40542716278259,37.771296987627686,10,IND,very far,Primary School,112540,1
80237,Saturday,Spring,12,TENDERLOIN,"ARREST, BOOKED",-122.41550824278185,37.78165428060756,6,CDC,close,Pre-School,114095,1
69209,Thursday,Fall,18,PARK,"ARREST, BOOKED",-122.452706340322,37.769215670589396,5,IND,close,High School,98211,0
80525,Friday,Fall,14,NORTHERN,"ARREST, BOOKED",-122.41822989972113,37.7784895366813,6,CDC,close,Pre-School,114531,2
66100,Friday,Fall,14,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,93838,2
68211,Saturday,Summer,0,MISSION,NONE,-122.426955631709,37.769247063207004,8,CDC,close,Pre-School,96785,5
80018,Wednesday,Summer,10,NORTHERN,"ARREST, BOOKED",-122.41954956878328,37.78495901126281,6,CDC,close,Pre-School,113753,2
68891,Thursday,Spring,23,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,97752,4
65608,Wednesday,Summer,9,SOUTHERN,"ARREST, BOOKED",-122.41133956255699,37.7812707434494,6,IND,close,Primary School,93142,0
68289,Thursday,Spring,7,MISSION,"ARREST, BOOKED",-122.435002864271,37.7608878061245,8,IND,close,Primary School,96905,0
79207,Friday,Winter,10,NORTHERN,NONE,-122.43117520477112,37.775368873772564,5,IND,close,Primary School,112551,0
80117,Monday,Winter,10,MISSION,"ARREST, BOOKED",-122.42174765046309,37.76274366011474,8,CDC,close,Pre-School,113911,2
67595,Wednesday,Spring,21,NORTHERN,"ARREST, BOOKED",-122.41753069698,37.78331075399689,6,CDC,far,Pre-School,95951,1
74553,Friday,Winter,15,TENDERLOIN,"ARREST, BOOKED",-122.41686745099399,37.7821959687126,6,CDC,close,Pre-School,105843,4
68818,Friday,Spring,22,INGLESIDE,NONE,-122.41847388241999,37.7121040537994,10,CDC,far,Pre-School,97651,0
70619,Friday,Summer,18,TENDERLOIN,"ARREST, BOOKED",-122.41382007017599,37.7857382950322,6,CDC,close,Pre-School,100252,2
81699,Saturday,Summer,17,MISSION,"ARREST, BOOKED",-122.42091849851843,37.75857493736668,9,CDC,very far,Pre-School,116353,2
65579,Saturday,Summer,0,TARAVAL,NONE,-122.49241601701999,37.759200931902704,4,CDC,far,Pre-School,93103,2
75078,Friday,Summer,23,MISSION,"ARREST, BOOKED",-122.417339031772,37.764366072282904,9,IND,far,Primary School,106575,1
81807,Tuesday,Spring,12,SOUTHERN,"ARREST, BOOKED",-122.41532210865157,37.776718358105065,6,CDC,close,Pre-School,116519,4
77356,Wednesday,Winter,18,NORTHERN,"ARREST, BOOKED",-122.42002595593857,37.78305001407372,6,CDC,close,Pre-School,109835,4
79165,Wednesday,Spring,17,PARK,"ARREST, BOOKED",-122.45070991914436,37.76952622706932,5,IND,far,High School,112500,6
78196,Wednesday,Summer,19,PARK,"ARREST, BOOKED",-122.44778307055876,37.76995495034647,5,IND,close,High School,111059,0
69883,Thursday,Winter,15,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,99191,0
83616,Friday,Summer,16,CENTRAL,"ARREST, BOOKED",-122.41563265429396,37.7863587808386,6,CDC,far,Pre-School,119287,2
72477,Tuesday,Winter,21,TENDERLOIN,NONE,-122.411593095704,37.78305295107821,6,IND,very close,Primary School,102890,1
75113,Sunday,Spring,0,MISSION,"ARREST, BOOKED",-122.419478247917,37.763050767731,9,CDC,far,Pre-School,106619,1
68224,Thursday,Spring,0,NORTHERN,"ARREST, BOOKED",-122.41939581087,37.7883817595967,3,PS,close,Primary School,96804,2
81911,Thursday,Spring,23,TARAVAL,NONE,-122.45766934807665,37.70954095114907,11,PS,very far,Primary School,116674,0
73472,Friday,Fall,17,MISSION,"ARREST, BOOKED",-122.406068106289,37.7505684946516,10,IND,close,Primary School,104312,0
74925,Monday,Summer,14,TENDERLOIN,"ARREST, BOOKED",-122.414619686906,37.785583058846996,6,CDC,close,Pre-School,106365,1
64592,Tuesday,Summer,14,SOUTHERN,"ARREST, BOOKED",-122.408162953857,37.780534538527796,6,IND,very far,Pre-School,91739,4
83568,Friday,Summer,18,PARK,"ARREST, BOOKED",-122.45153811391336,37.75674552301949,7,IND,very far,Primary School,119219,0
77358,Friday,Spring,14,TENDERLOIN,"ARREST, BOOKED",-122.41402982172715,37.7823291237659,6,CDC,very close,Pre-School,109838,2
74064,Friday,Summer,9,SOUTHERN,"ARREST, BOOKED",-122.41029351969699,37.7822305869807,6,IND,far,Primary School,105151,1
78521,Thursday,Winter,22,TENDERLOIN,"ARREST, BOOKED",-122.41566966144345,37.78211984889314,6,CDC,close,Pre-School,111544,4
64747,Friday,Winter,17,MISSION,"ARREST, BOOKED",-122.419671780296,37.7650501214668,9,PS,close,Primary School,91953,1
70475,Monday,Summer,16,TENDERLOIN,"ARREST, BOOKED",-122.41013523637699,37.78418890752671,6,CDC,close,Pre-School,100036,1
65741,Thursday,Summer,19,MISSION,"ARREST, BOOKED",-122.41408936424601,37.753291223226796,9,CDC,close,Pre-School,93340,0
72600,Saturday,Spring,12,TENDERLOIN,"ARREST, BOOKED",-122.412414263588,37.7830037964305,6,IND,very close,Primary School,103049,0
79976,Friday,Fall,7,CENTRAL,NONE,-122.41893030292408,37.80735025163232,3,CDC,very far,Pre-School,113688,2
82554,Wednesday,Winter,17,BAYVIEW,"ARREST, BOOKED",-122.37598915809185,37.7301576924252,10,CDC,far,Pre-School,117649,0
82330,Tuesday,Spring,15,SOUTHERN,"ARREST, BOOKED",-122.40891322980788,37.781211650766274,6,IND,very far,Pre-School,117324,2
80019,Friday,Summer,18,SOUTHERN,"ARREST, BOOKED",-122.41544415988614,37.77802456746407,6,CDC,close,Pre-School,113755,1
78962,Wednesday,Summer,22,RICHMOND,"ARREST, BOOKED",-122.44958034096172,37.78205359353039,2,CDC,very far,Pre-School,112213,2
74111,Monday,Fall,23,SOUTHERN,"ARREST, BOOKED",-122.407532192495,37.7781942181426,6,PS,far,Primary School,105210,1
75425,Wednesday,Summer,0,PARK,"ARREST, BOOKED",-122.450709919118,37.7695262270744,5,IND,far,High School,107036,0
78307,Thursday,Summer,23,INGLESIDE,"ARREST, BOOKED",-122.42583639824724,37.71827912802234,11,PS,close,High School,111232,2
67201,Wednesday,Spring,18,TENDERLOIN,"ARREST, BOOKED",-122.41241426358101,37.7830037964534,6,IND,very close,Primary School,95374,4
74054,Wednesday,Winter,16,TENDERLOIN,NONE,-122.415885065788,37.783516056415294,6,CDC,close,Pre-School,105135,0
71461,Wednesday,Spring,17,SOUTHERN,"ARREST, BOOKED",-122.412933062384,37.7739274524819,6,IND,close,Primary School,101461,0
71946,Wednesday,Spring,0,TENDERLOIN,"ARREST, BOOKED",-122.416459785313,37.7860170554787,6,CDC,very far,Pre-School,102151,4
66077,Saturday,Summer,0,TENDERLOIN,"ARREST, BOOKED",-122.414269361877,37.7842081124308,6,CDC,very close,Pre-School,93805,1
74011,Monday,Winter,16,MISSION,"ARREST, BOOKED",-122.414233849046,37.7540986882113,9,PS,close,Primary School,105073,4
75776,Monday,Fall,22,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,107524,1
69585,Sunday,Winter,22,BAYVIEW,"ARREST, BOOKED",-122.391089615241,37.7359045006314,10,CDC,far,Pre-School,98747,1
65444,Monday,Winter,22,SOUTHERN,"ARREST, BOOKED",-122.395411806894,37.777355162376296,6,CDC,far,Pre-School,92912,0
78097,Tuesday,Spring,13,MISSION,"ARREST, BOOKED",-122.40653911514816,37.75648641093089,9,PS,far,High School,110900,0
77071,Monday,Fall,13,BAYVIEW,"ARREST, BOOKED",-122.404383181572,37.762731169054,10,PS,close,High School,109395,2
66470,Monday,Fall,16,SOUTHERN,"ARREST, BOOKED",-122.40754585593099,37.784401179486,6,CC,far,College,94359,0
83003,Tuesday,Summer,15,NORTHERN,"ARREST, BOOKED",-122.41676999970363,37.779584577667386,6,CDC,close,Pre-School,118353,1
67645,Wednesday,Winter,14,SOUTHERN,"ARREST, BOOKED",-122.41029351969,37.7822305870036,6,IND,far,Primary School,96015,1
74607,Tuesday,Fall,15,TENDERLOIN,"ARREST, BOOKED",-122.41474383539,37.7787192627661,6,CC,close,College,105921,1
65620,Thursday,Winter,8,TENDERLOIN,"ARREST, BOOKED",-122.415508242782,37.7816542806076,6,CDC,close,Pre-School,93159,1
64820,Monday,Fall,18,BAYVIEW,"ARREST, BOOKED",-122.38797780416799,37.7294150332369,10,CDC,far,Pre-School,92048,1
78617,Wednesday,Fall,19,TENDERLOIN,"ARREST, BOOKED",-122.412054141237,37.781613640315825,6,PS,close,High School,111674,0
72634,Tuesday,Fall,16,INGLESIDE,"ARREST, BOOKED",-122.42252102439899,37.726001741718996,9,PS,very far,Primary School,103104,0
67388,Saturday,Winter,10,MISSION,"ARREST, BOOKED",-122.406539115148,37.7564864109309,9,PS,far,High School,95650,2
63974,Tuesday,Winter,17,TENDERLOIN,NONE,-122.414433155063,37.7846576329256,6,CDC,close,Pre-School,90870,1
78201,Wednesday,Summer,16,INGLESIDE,"ARREST, BOOKED",-122.40618992303786,37.71124992065469,10,PS,very far,Primary School,111066,1
78322,Saturday,Spring,21,NORTHERN,"ARREST, BOOKED",-122.42573060454016,37.777910917955396,5,CDC,very far,Pre-School,111251,0
75314,Thursday,Winter,11,TENDERLOIN,"ARREST, BOOKED",-122.413869632554,37.7818621883021,6,CDC,very close,Pre-School,106891,0
74440,Friday,Winter,17,SOUTHERN,"ARREST, BOOKED",-122.40871060666299,37.78097067220529,6,IND,very far,Pre-School,105680,1
67720,Friday,Spring,8,MISSION,"ARREST, CITED",-122.43174723,37.7494248005842,8,PS,close,Primary School,96112,0
78618,Wednesday,Winter,2,MISSION,"ARREST, BOOKED",-122.41781255878657,37.75710057964281,9,PS,very far,Primary School,111676,2
73377,Monday,Winter,20,SOUTHERN,NONE,-122.42218826142599,37.7726948236861,6,CC,close,College,104173,2
66472,Tuesday,Summer,16,PARK,JUVENILE BOOKED,-122.438098378037,37.7806388583762,5,IND,close,Pre-School,94364,0
76869,Friday,Summer,11,MISSION,"ARREST, BOOKED",-122.405828840501,37.7684749112706,10,IND,far,Primary School,109078,0
66616,Friday,Winter,17,MISSION,"ARREST, CITED",-122.423367423543,37.7559474977071,8,IND,close,Pre-School,94563,2
65126,Saturday,Spring,16,BAYVIEW,"ARREST, BOOKED",-122.390670834934,37.736611643242,10,CDC,far,Pre-School,92470,1
75487,Tuesday,Fall,16,TENDERLOIN,"ARREST, BOOKED",-122.41431222924,37.77983391835871,6,CC,very close,College,107121,1
77388,Wednesday,Winter,16,TENDERLOIN,"ARREST, BOOKED",-122.41421780432242,37.783259329502506,6,CDC,close,Pre-School,109884,2
65700,Monday,Winter,11,SOUTHERN,"ARREST, BOOKED",-122.410041631816,37.78195365372571,6,IND,far,Primary School,93283,0
77517,Saturday,Fall,15,SOUTHERN,"ARREST, BOOKED",-122.41371122073,37.7796660426062,6,CC,very close,College,110083,1
78489,Saturday,Spring,15,TENDERLOIN,"ARREST, BOOKED",-122.41426936187695,37.78420811243079,6,CDC,very close,Pre-School,111501,1
77185,Tuesday,Winter,16,PARK,"ARREST, BOOKED",-122.446933310975,37.77000619883579,5,IND,close,High School,109575,0
72675,Friday,Winter,17,NORTHERN,"ARREST, CITED",-122.418940110957,37.7860492230028,6,CDC,far,Pre-School,103155,0
73775,Saturday,Summer,23,BAYVIEW,"ARREST, BOOKED",-122.390416955474,37.7355926105862,10,PS,far,Primary School,104752,1
69387,Sunday,Fall,13,BAYVIEW,"ARREST, CITED",-122.38750147945,37.716878646429,10,PS,close,Primary School,98466,0
79126,Monday,Spring,14,SOUTHERN,"ARREST, BOOKED",-122.41356409174415,37.77951403006305,6,CC,very close,College,112439,1
75362,Tuesday,Winter,2,TARAVAL,"ARREST, BOOKED",-122.456038065451,37.7114085223975,11,PS,very far,Primary School,106954,1
81466,Monday,Winter,11,TENDERLOIN,"ARREST, BOOKED",-122.41487855904958,37.782633503154095,6,CDC,close,Pre-School,115981,2
83198,Tuesday,Summer,23,TENDERLOIN,"ARREST, BOOKED",-122.41360932898488,37.784696907903964,6,CDC,very close,Pre-School,118674,1
64984,Friday,Fall,10,RICHMOND,"ARREST, BOOKED",-122.435952893201,37.78675801255321,2,CDC,far,Pre-School,92277,2
75565,Monday,Spring,9,MISSION,"ARREST, BOOKED",-122.420639833212,37.7666248186782,9,PS,close,Primary School,107222,1
66326,Thursday,Winter,17,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,94160,0
80461,Monday,Winter,15,INGLESIDE,"ARREST, BOOKED",-122.4405930315514,37.71630467351224,11,IND,very far,High School,114440,0
73169,Saturday,Fall,20,SOUTHERN,"ARREST, BOOKED",-122.41471429557899,37.7762310404758,6,CDC,far,Pre-School,103869,1
71215,Saturday,Winter,8,TENDERLOIN,"ARREST, BOOKED",-122.41604728066002,37.7839824654149,6,CDC,close,Pre-School,101109,1
80828,Friday,Spring,1,TARAVAL,"ARREST, BOOKED",-122.4545988591746,37.723644272113795,11,IND,very far,Primary School,115003,0
73946,Tuesday,Winter,14,TENDERLOIN,"ARREST, BOOKED",-122.41379841586901,37.7856297942374,6,CDC,close,Pre-School,104993,0
71940,Wednesday,Summer,19,BAYVIEW,"ARREST, BOOKED",-122.388274982326,37.7400467439333,10,CC,very far,College,102143,1
71234,Saturday,Fall,18,NORTHERN,"ARREST, BOOKED",-122.420021471054,37.7872807075879,2,CDC,far,Pre-School,101138,2
80556,Thursday,Winter,16,INGLESIDE,"ARREST, BOOKED",-122.41743999623884,37.7390953736683,9,PS,very far,Primary School,114576,4
71424,Thursday,Winter,22,MISSION,"ARREST, BOOKED",-122.43403618213999,37.7632941952462,8,PS,very far,Primary School,101403,6
64571,Wednesday,Winter,19,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,91705,1
75127,Sunday,Summer,18,TENDERLOIN,"ARREST, BOOKED",-122.410791677645,37.7836952269749,6,IND,close,Primary School,106635,4
74203,Monday,Spring,17,TENDERLOIN,"ARREST, BOOKED",-122.415508242782,37.7816542806076,6,CDC,close,Pre-School,105342,4
70797,Thursday,Spring,16,TENDERLOIN,"ARREST, BOOKED",-122.41607528505101,37.78444966127911,6,CDC,far,Pre-School,100520,4
81178,Monday,Spring,19,TENDERLOIN,"ARREST, BOOKED",-122.41607528505143,37.78444966127913,6,CDC,far,Pre-School,115544,2
64237,Saturday,Fall,21,SOUTHERN,"ARREST, BOOKED",-122.41029351969,37.7822305870036,6,IND,far,Primary School,91240,1
72946,Saturday,Summer,11,PARK,"ARREST, BOOKED",-122.449122960735,37.7697840925361,5,IND,far,High School,103544,2
79100,Friday,Winter,11,TENDERLOIN,"ARREST, BOOKED",-122.4143020525436,37.781863316866,6,CDC,very close,Pre-School,112403,1
75596,Tuesday,Spring,18,TARAVAL,"ARREST, BOOKED",-122.469653471768,37.765780270781896,5,IND,very far,Primary School,107266,1
64199,Sunday,Fall,9,BAYVIEW,"ARREST, BOOKED",-122.397424475019,37.7377402895684,10,PS,far,Primary School,91192,2
63714,Monday,Summer,14,SOUTHERN,"ARREST, BOOKED",-122.411979487494,37.7809039696758,6,IND,close,Primary School,90509,1
71919,Saturday,Spring,9,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,102116,1
64071,Saturday,Winter,23,SOUTHERN,NONE,-122.399269153785,37.7818400750116,6,IND,close,Primary School,91014,0
65545,Tuesday,Winter,18,PARK,"ARREST, BOOKED",-122.4453467866,37.7702081959172,5,CDC,close,Pre-School,93054,1
70496,Sunday,Fall,15,SOUTHERN,"ARREST, BOOKED",-122.408953598279,37.783287873572,6,IND,far,Primary School,100065,2
65836,Monday,Summer,22,NORTHERN,"ARREST, BOOKED",-122.418729600557,37.785007503993,6,CDC,close,Pre-School,93477,1
66909,Tuesday,Spring,17,CENTRAL,NONE,-122.411702003172,37.787871877620894,3,IND,very close,High School,94979,4
82420,Sunday,Summer,19,TENDERLOIN,"ARREST, BOOKED",-122.41126861336849,37.78225008731672,6,PS,close,High School,117455,0
78584,Thursday,Fall,16,TARAVAL,"ARREST, BOOKED",-122.47642277552893,37.754242360824406,4,IND,far,High School,111630,0
64960,Tuesday,Summer,19,NORTHERN,"ARREST, BOOKED",-122.423682814338,37.796204620956395,2,IND,close,Primary School,92246,2
83550,Monday,Summer,10,TENDERLOIN,"ARREST, BOOKED",-122.4068504014368,37.785561097520535,6,CC,far,College,119195,0
73114,Saturday,Spring,17,NORTHERN,"ARREST, BOOKED",-122.420962747178,37.7752311468329,5,IND,very close,High School,103791,0
79015,Wednesday,Fall,11,MISSION,"ARREST, BOOKED",-122.41073147695593,37.7681785365421,9,CDC,very far,Pre-School,112283,3
67099,Sunday,Spring,14,TENDERLOIN,"ARREST, BOOKED",-122.415508242782,37.7816542806076,6,CDC,close,Pre-School,95241,1
70516,Friday,Winter,22,CENTRAL,"ARREST, BOOKED",-122.416452065595,37.7863086885804,6,CDC,very far,Pre-School,100091,2
77679,Friday,Fall,16,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,110310,0
66534,Saturday,Fall,17,SOUTHERN,"ARREST, BOOKED",-122.411935615745,37.780006442029794,6,IND,very close,Pre-School,94446,0
68325,Friday,Winter,18,MISSION,NONE,-122.421935077177,37.7661343875141,8,CDC,close,Pre-School,96949,4
63960,Saturday,Spring,15,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,90848,0
75632,Monday,Spring,16,RICHMOND,"ARREST, BOOKED",-122.46620466789301,37.7725405391593,1,CDC,close,Pre-School,107319,0
64640,Saturday,Summer,4,SOUTHERN,"ARREST, BOOKED",-122.41316085097,37.7774566611807,6,CDC,close,Pre-School,91810,1
65689,Saturday,Winter,18,TENDERLOIN,"ARREST, BOOKED",-122.41431222924,37.77983391835871,6,CC,very close,College,93263,1
63990,Saturday,Summer,18,TENDERLOIN,"ARREST, BOOKED",-122.412758759499,37.7850960963726,6,CDC,close,Pre-School,90894,2
71923,Monday,Fall,14,TENDERLOIN,"ARREST, BOOKED",-122.410955248906,37.7841399509594,6,IND,close,Primary School,102121,1
77100,Wednesday,Winter,12,TENDERLOIN,"ARREST, BOOKED",-122.41506687647,37.7835634796332,6,CDC,close,Pre-School,109440,2
82268,Wednesday,Spring,11,TENDERLOIN,"ARREST, BOOKED",-122.4145226225795,37.780875266566355,6,CDC,close,Pre-School,117240,1
80659,Sunday,Summer,16,INGLESIDE,"ARREST, BOOKED",-122.42583639824724,37.71827912802234,11,PS,close,High School,114737,0
83645,Monday,Fall,13,INGLESIDE,"ARREST, BOOKED",-122.42164447844698,37.74299701440755,8,PS,very far,Primary School,119328,0
79890,Friday,Fall,19,PARK,"ARREST, BOOKED",-122.45351291112611,37.76869697865512,5,IND,far,High School,113564,6
78308,Wednesday,Spring,13,SOUTHERN,"ARREST, BOOKED",-122.41107142306448,37.7817511307229,6,PS,close,High School,111233,0
77187,Tuesday,Winter,17,PARK,NONE,-122.452728322759,37.7693241293319,5,IND,close,High School,109577,0
76008,Wednesday,Summer,23,SOUTHERN,"ARREST, BOOKED",-122.41316085097,37.7774566611807,6,CDC,close,Pre-School,107850,2
74909,Wednesday,Fall,16,BAYVIEW,"ARREST, BOOKED",-122.390416955474,37.7355926105862,10,PS,far,Primary School,106339,1
75685,Saturday,Summer,11,PARK,"ARREST, BOOKED",-122.453376250788,37.7687142722405,5,IND,far,High School,107397,0
73606,Friday,Winter,0,BAYVIEW,"ARREST, BOOKED",-122.379424889828,37.72949908597121,10,CDC,very far,Pre-School,104505,0
79290,Monday,Summer,1,SOUTHERN,"ARREST, BOOKED",-122.40816295385729,37.780534538527796,6,IND,very far,Pre-School,112666,0
77054,Friday,Fall,23,INGLESIDE,"ARREST, BOOKED",-122.43701984313299,37.7237242613667,11,CDC,close,Pre-School,109365,0
70866,Friday,Spring,19,PARK,"ARREST, BOOKED",-122.43709942831998,37.7803522156893,5,PS,close,Primary School,100619,1
80843,Wednesday,Fall,12,TENDERLOIN,JUVENILE BOOKED,-122.41421780432242,37.783259329502506,6,CDC,close,Pre-School,115027,2
69774,Friday,Spring,20,BAYVIEW,"ARREST, BOOKED",-122.39986932787501,37.73029283675879,10,CDC,very far,Pre-School,99031,2
80844,Thursday,Fall,19,NORTHERN,"ARREST, BOOKED",-122.41809076669236,37.786100745164475,6,CDC,very far,Pre-School,115028,1
79581,Tuesday,Fall,17,RICHMOND,"ARREST, BOOKED",-122.45385689639305,37.77962496120082,2,CDC,very far,Pre-School,113099,2
