,DayOfWeek,Date,Time,PdDistrict,Resolution,X,Y,Supervisor District,General Type,Distance,School Type,Sample num,Descript
1022,Thursday,Spring,17,TENDERLOIN,"ARREST, BOOKED",-122.415508242782,37.7816542806076,6,CDC,close,Pre-School,1427,1
7033,Sunday,Fall,13,BAYVIEW,"ARREST, BOOKED",-122.389865610332,37.73716994462029,10,CDC,very far,Pre-School,10145,1
21061,Sunday,Spring,19,MISSION,"ARREST, BOOKED",-122.419360352761,37.7618358012376,9,CDC,close,Pre-School,30227,2
16889,Wednesday,Winter,7,MISSION,"ARREST, BOOKED",-122.419515708414,37.76342923285421,9,CDC,far,Pre-School,24277,1
11098,Tuesday,Spring,20,SOUTHERN,"ARREST, BOOKED",-122.40891322980801,37.781211650766295,6,IND,very far,Pre-School,16009,4
7446,Sunday,Spring,20,MISSION,"ARREST, BOOKED",-122.419561596094,37.7632161069131,9,CDC,far,Pre-School,10761,2
27330,Wednesday,Summer,20,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,39028,4
28495,Saturday,Winter,13,MISSION,"ARREST, CITED",-122.416389710283,37.7652491154383,9,PS,far,Primary School,40677,0
25636,Tuesday,Winter,16,MISSION,"ARREST, BOOKED",-122.41944531067,37.7627134327476,9,CDC,far,Pre-School,36624,1
29838,Tuesday,Winter,18,SOUTHERN,"ARREST, BOOKED",-122.413564091744,37.779514030063,6,CC,very close,College,42593,1
19923,Monday,Summer,15,PARK,"ARREST, BOOKED",-122.443863697624,37.771844335074896,5,CDC,far,Pre-School,28623,0
14061,Monday,Winter,15,SOUTHERN,"ARREST, BOOKED",-122.41197948750099,37.780903969652904,6,IND,close,Primary School,20252,0
7813,Saturday,Spring,19,TENDERLOIN,"ARREST, BOOKED",-122.410768766343,37.7832145190013,6,IND,close,Primary School,11299,1
3419,Wednesday,Summer,8,TARAVAL,"ARREST, BOOKED",-122.493533876963,37.7375981623262,4,CDC,far,Pre-School,4833,2
28088,Wednesday,Summer,17,TENDERLOIN,"ARREST, BOOKED",-122.41367937688801,37.7809258336852,6,CDC,close,Pre-School,40088,0
20613,Tuesday,Summer,17,MISSION,"ARREST, BOOKED",-122.418587172219,37.75301865374461,9,PS,close,Primary School,29610,1
14238,Friday,Fall,15,TENDERLOIN,"ARREST, BOOKED",-122.412249767634,37.782556330202,6,IND,very close,Primary School,20503,1
21533,Wednesday,Winter,13,TARAVAL,"ARREST, BOOKED",-122.462601335079,37.7143072754952,11,PS,far,Primary School,30886,1
23013,Friday,Winter,8,TENDERLOIN,NONE,-122.412224164736,37.7820729312029,6,PS,very close,High School,32928,0
18616,Saturday,Winter,9,SOUTHERN,"ARREST, BOOKED",-122.40692627829701,37.7794747749628,6,PS,very far,Primary School,26745,2
9586,Saturday,Summer,9,TENDERLOIN,"ARREST, BOOKED",-122.412970537591,37.78578837668879,6,CDC,close,Pre-School,13796,1
22645,Wednesday,Spring,16,BAYVIEW,"ARREST, BOOKED",-122.39333133786998,37.7203256859376,10,CDC,close,Pre-School,32413,1
29738,Friday,Winter,23,SOUTHERN,"ARREST, BOOKED",-122.39690553197501,37.776858766546795,6,CDC,very far,Pre-School,42461,2
16788,Saturday,Spring,5,SOUTHERN,"ARREST, BOOKED",-122.40443970383801,37.777058307998296,6,PS,far,Primary School,24124,1
1239,Saturday,Summer,11,MISSION,"ARREST, BOOKED",-122.419671780296,37.7650501214668,9,PS,close,Primary School,1736,4
26273,Tuesday,Fall,14,TENDERLOIN,"ARREST, BOOKED",-122.410955248906,37.7841399509594,6,IND,close,Primary School,37539,1
19576,Friday,Summer,17,MISSION,"ARREST, BOOKED",-122.418448186109,37.752239165267,9,PS,close,Primary School,28106,1
20715,Monday,Fall,23,MISSION,"ARREST, BOOKED",-122.42240664656299,37.7584850187369,8,CDC,very far,Pre-School,29750,1
22213,Saturday,Fall,16,MISSION,"ARREST, BOOKED",-122.42240664656299,37.7584850187369,8,CDC,very far,Pre-School,31816,0
24951,Saturday,Fall,15,TENDERLOIN,NONE,-122.41241426358101,37.7830037964534,6,IND,very close,Primary School,35659,4
27050,Tuesday,Spring,16,INGLESIDE,NONE,-122.443848555561,37.7239471712086,11,PS,far,Primary School,38621,0
5420,Tuesday,Fall,17,MISSION,"ARREST, BOOKED",-122.40818042923,37.7520351527768,9,CDC,close,Pre-School,7844,1
25862,Thursday,Fall,16,PARK,"ARREST, BOOKED",-122.453534560634,37.76916629781029,5,IND,close,High School,36957,0
7253,Friday,Spring,12,TARAVAL,"ARREST, BOOKED",-122.459697877114,37.7182850506967,11,PS,very far,Primary School,10476,1
24149,Monday,Spring,15,SOUTHERN,"ARREST, BOOKED",-122.405063026261,37.784619649971205,6,CC,very close,College,34537,1
26977,Saturday,Spring,12,SOUTHERN,"ARREST, BOOKED",-122.408162953857,37.780534538527796,6,IND,very far,Pre-School,38512,1
6116,Monday,Fall,21,SOUTHERN,"ARREST, BOOKED",-122.414457764634,37.7765080370233,6,CDC,far,Pre-School,8835,4
29920,Sunday,Fall,2,MISSION,NONE,-122.436102868825,37.7600036963355,8,IND,very close,Primary School,42700,1
11265,Tuesday,Spring,9,PARK,"ARREST, BOOKED",-122.43685137115801,37.7703425963634,8,PS,very far,Primary School,16246,0
12144,Monday,Spring,23,TENDERLOIN,"ARREST, BOOKED",-122.414433155063,37.7846576329256,6,CDC,close,Pre-School,17515,1
24444,Thursday,Winter,14,TARAVAL,"ARREST, CITED",-122.48356927083799,37.7230650556781,7,CDC,very far,Pre-School,34947,0
28812,Saturday,Summer,8,PARK,"ARREST, BOOKED",-122.44832493656901,37.7726284371126,5,CC,close,College,41117,2
28060,Monday,Winter,4,MISSION,NONE,-122.417756708592,37.7698142360087,6,CC,very far,College,40050,1
10634,Wednesday,Summer,20,BAYVIEW,"ARREST, BOOKED",-122.38288898708299,37.730342936363705,10,PS,far,Primary School,15334,0
23703,Sunday,Spring,16,TENDERLOIN,"ARREST, BOOKED",-122.415721688006,37.7830679886919,6,CDC,close,Pre-School,33892,1
8600,Sunday,Fall,15,MISSION,"ARREST, BOOKED",-122.426153349478,37.7606186794333,8,PS,close,High School,12401,0
8393,Sunday,Fall,22,TENDERLOIN,"ARREST, BOOKED",-122.413869632561,37.781862188279206,6,CDC,very close,Pre-School,12110,0
3650,Wednesday,Fall,7,TENDERLOIN,"ARREST, BOOKED",-122.41635198735202,37.7816031438671,6,CDC,close,Pre-School,5174,1
24076,Friday,Summer,12,NORTHERN,NONE,-122.427547316161,37.774387492083704,5,PS,close,Primary School,34435,2
16177,Saturday,Fall,2,MISSION,NONE,-122.41860030588998,37.7546255872838,9,CC,close,College,23255,1
25992,Tuesday,Winter,17,TARAVAL,PROSECUTED FOR LESSER OFFENSE,-122.49377093781901,37.7412994875354,4,CDC,close,Pre-School,37139,0
6600,Saturday,Winter,0,NORTHERN,"ARREST, BOOKED",-122.41838200860701,37.783258377094896,6,CDC,close,Pre-School,9522,1
9956,Sunday,Winter,23,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,14334,1
202,Thursday,Winter,19,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,295,2
2779,Friday,Spring,21,MISSION,"ARREST, BOOKED",-122.406539115148,37.7564864109309,9,PS,far,High School,3934,1
13347,Monday,Fall,10,TENDERLOIN,"ARREST, BOOKED",-122.41633027848101,37.781494649710105,6,CDC,close,Pre-School,19245,4
1408,Friday,Winter,20,SOUTHERN,"ARREST, BOOKED",-122.41251534135598,37.78047774805079,6,IND,close,Pre-School,1973,2
5773,Monday,Spring,1,TENDERLOIN,"ARREST, BOOKED",-122.41379841586901,37.7856297942374,6,CDC,close,Pre-School,8359,1
14571,Friday,Spring,7,SOUTHERN,"ARREST, BOOKED",-122.41133956255699,37.7812707434494,6,IND,close,Primary School,20978,1
7454,Friday,Fall,12,INGLESIDE,NONE,-122.44514733830201,37.7214113471419,11,PS,very close,Primary School,10777,0
29187,Thursday,Summer,16,RICHMOND,"ARREST, BOOKED",-122.46620466789301,37.7725405391593,1,CDC,close,Pre-School,41660,0
7472,Saturday,Fall,16,CENTRAL,"ARREST, BOOKED",-122.413349164272,37.8084667368908,3,PS,very far,Primary School,10803,0
5162,Sunday,Summer,9,PARK,"ARREST, BOOKED",-122.4453467866,37.7702081959172,5,CDC,close,Pre-School,7465,0
11553,Saturday,Winter,13,NORTHERN,"ARREST, BOOKED",-122.417903977564,37.785167087551706,6,CDC,far,Pre-School,16650,1
6056,Friday,Summer,12,TENDERLOIN,"ARREST, BOOKED",-122.415120589338,37.7817589366405,6,CDC,close,Pre-School,8765,2
10956,Wednesday,Summer,13,SOUTHERN,"ARREST, BOOKED",-122.408953598286,37.78328787354911,6,IND,far,Primary School,15806,1
19436,Monday,Spring,23,NORTHERN,"ARREST, BOOKED",-122.424623480779,37.7766740025224,5,IND,far,Primary School,27897,2
1510,Friday,Summer,16,SOUTHERN,"ARREST, BOOKED",-122.411979487494,37.7809039696758,6,IND,close,Primary School,2124,0
18579,Monday,Summer,17,BAYVIEW,UNFOUNDED,-122.39510178235001,37.74838969908871,10,IND,far,High School,26700,0
24509,Thursday,Winter,21,INGLESIDE,NONE,-122.442699859429,37.7179975907525,11,PS,very far,High School,35035,1
1944,Wednesday,Winter,2,MISSION,"ARREST, CITED",-122.4138307659,37.7525754079659,9,CDC,close,Pre-School,2719,1
28892,Sunday,Fall,18,RICHMOND,"ARREST, BOOKED",-122.47468331987601,37.775794338257704,1,PS,close,Primary School,41230,0
17311,Saturday,Winter,9,SOUTHERN,NONE,-122.403532272853,37.7777004247637,6,PS,close,High School,24876,2
7050,Saturday,Summer,15,SOUTHERN,"ARREST, CITED",-122.401846367522,37.7790324136251,6,PS,far,Primary School,10175,0
28493,Sunday,Winter,23,RICHMOND,"ARREST, BOOKED",-122.496523700417,37.7720618467107,1,IND,very far,Primary School,40673,0
15777,Friday,Spring,12,NORTHERN,"ARREST, BOOKED",-122.42116562401002,37.7970565427155,2,IND,very far,Primary School,22682,1
29109,Saturday,Winter,23,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,41546,0
29200,Thursday,Spring,11,NORTHERN,"ARREST, BOOKED",-122.431038532157,37.7753861665924,5,IND,close,Primary School,41678,1
7409,Friday,Spring,15,PARK,"ARREST, BOOKED",-122.451864552636,37.7693505381781,5,IND,close,High School,10713,0
2480,Wednesday,Spring,7,BAYVIEW,"ARREST, BOOKED",-122.387608678524,37.7329658746995,10,PS,close,Primary School,3498,2
19978,Thursday,Spring,17,TENDERLOIN,"ARREST, BOOKED",-122.412569415086,37.7858955061569,6,CDC,close,Pre-School,28703,0
4042,Friday,Fall,13,SOUTHERN,"ARREST, BOOKED",-122.40970842372101,37.78282764988379,6,IND,far,Primary School,5740,0
19136,Wednesday,Winter,22,MISSION,"ARREST, BOOKED",-122.41463447359199,37.7525276230522,9,IND,far,High School,27482,2
28386,Saturday,Spring,19,NORTHERN,"ARREST, BOOKED",-122.429013659092,37.7730173653905,5,PS,close,Primary School,40523,1
169,Tuesday,Winter,6,TENDERLOIN,"ARREST, BOOKED",-122.412386379783,37.7825386747303,6,IND,very close,Primary School,244,2
2857,Sunday,Spring,19,SOUTHERN,"ARREST, CITED",-122.40650848700301,37.7803313209065,6,PS,very far,Primary School,4040,0
12352,Friday,Fall,22,MISSION,"ARREST, BOOKED",-122.41097091317499,37.7534747396472,9,CDC,close,Pre-School,17818,2
19371,Wednesday,Fall,15,TENDERLOIN,"ARREST, BOOKED",-122.410768766343,37.7832145190013,6,IND,close,Primary School,27808,1
17353,Wednesday,Fall,20,TENDERLOIN,"ARREST, BOOKED",-122.412970537591,37.78578837668879,6,CDC,close,Pre-School,24937,0
17264,Sunday,Winter,18,SOUTHERN,"ARREST, BOOKED",-122.40950430935,37.781526271747,6,IND,very far,Pre-School,24806,1
7852,Wednesday,Summer,14,TENDERLOIN,"ARREST, BOOKED",-122.414433155063,37.7846576329256,6,CDC,close,Pre-School,11352,0
11406,Friday,Fall,17,TARAVAL,"ARREST, BOOKED",-122.464399080237,37.7142937892046,11,CDC,close,Pre-School,16451,0
11000,Friday,Winter,14,SOUTHERN,"ARREST, BOOKED",-122.411071423064,37.7817511307229,6,PS,close,High School,15866,0
20802,Sunday,Fall,22,MISSION,NONE,-122.421935077177,37.7661343875141,8,CDC,close,Pre-School,29873,1
5635,Wednesday,Spring,20,MISSION,"ARREST, BOOKED",-122.419671780296,37.7650501214668,9,PS,close,Primary School,8168,0
17161,Friday,Spring,2,SOUTHERN,"ARREST, BOOKED",-122.40252759466499,37.7760382838346,6,PS,close,High School,24672,1
22748,Thursday,Spring,16,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,32556,1
4064,Sunday,Winter,5,PARK,"ARREST, BOOKED",-122.43709942831998,37.7803522156893,5,PS,close,Primary School,5771,0
28539,Thursday,Summer,22,NORTHERN,"ARREST, BOOKED",-122.4428172375,37.7994896740468,2,IND,very far,Primary School,40733,5
29291,Friday,Spring,23,BAYVIEW,"ARREST, BOOKED",-122.396312138079,37.74364249156761,10,CDC,very far,Pre-School,41807,0
24599,Wednesday,Fall,13,TENDERLOIN,"ARREST, BOOKED",-122.411965795229,37.78491418595621,6,CDC,very close,Pre-School,35164,1
15814,Friday,Winter,8,TENDERLOIN,"ARREST, BOOKED",-122.413047972078,37.781911962829795,6,IND,very close,Primary School,22735,0
14247,Thursday,Summer,21,SOUTHERN,"ARREST, BOOKED",-122.411979487494,37.7809039696758,6,IND,close,Primary School,20514,0
25053,Monday,Winter,14,MISSION,"ARREST, BOOKED",-122.419478247917,37.763050767731,9,CDC,far,Pre-School,35796,1
22227,Thursday,Summer,9,CENTRAL,"ARREST, BOOKED",-122.417583442194,37.791921454271495,3,PS,far,Primary School,31836,1
10949,Thursday,Fall,14,SOUTHERN,"ARREST, BOOKED",-122.41029351969,37.7822305870036,6,IND,far,Primary School,15796,0
980,Monday,Spring,14,SOUTHERN,"ARREST, CITED",-122.408953598279,37.783287873572,6,IND,far,Primary School,1372,0
8454,Friday,Spring,16,SOUTHERN,"ARREST, BOOKED",-122.408953598279,37.783287873572,6,IND,far,Primary School,12189,1
6622,Saturday,Spring,19,MISSION,"ARREST, BOOKED",-122.41905886810301,37.7594227506297,9,CDC,close,Pre-School,9555,0
27907,Saturday,Summer,10,SOUTHERN,"ARREST, BOOKED",-122.41284503153601,37.7748170645635,6,IND,far,Primary School,39838,4
4297,Sunday,Spring,17,TENDERLOIN,"ARREST, BOOKED",-122.415414178631,37.784476659022005,6,CDC,close,Pre-School,6168,1
12308,Thursday,Winter,14,SOUTHERN,"ARREST, BOOKED",-122.41197948750099,37.780903969652904,6,IND,close,Primary School,17756,0
29095,Wednesday,Winter,18,TENDERLOIN,"ARREST, BOOKED",-122.410768766343,37.7832145190013,6,IND,close,Primary School,41525,1
7810,Thursday,Summer,18,RICHMOND,"ARREST, BOOKED",-122.46620466789301,37.7725405391593,1,CDC,close,Pre-School,11296,0
7376,Sunday,Fall,6,SOUTHERN,"ARREST, BOOKED",-122.402983634198,37.7763280295782,6,PS,close,High School,10662,2
27455,Saturday,Summer,23,TENDERLOIN,"ARREST, BOOKED",-122.412597377194,37.783932027704395,6,IND,very close,Primary School,39193,1
13940,Thursday,Fall,21,TENDERLOIN,"ARREST, BOOKED",-122.41607528505101,37.78444966127911,6,CDC,far,Pre-School,20076,0
10144,Wednesday,Fall,15,NORTHERN,"ARREST, BOOKED",-122.421720672696,37.7914446364385,3,CDC,very close,Pre-School,14613,2
29535,Tuesday,Spring,14,MISSION,"ARREST, BOOKED",-122.419671780303,37.7650501214714,9,PS,close,Primary School,42154,1
19685,Monday,Fall,14,SOUTHERN,"ARREST, BOOKED",-122.40891322980801,37.781211650766295,6,IND,very far,Pre-School,28278,1
2699,Friday,Spring,21,NORTHERN,"ARREST, BOOKED",-122.428388956563,37.7743371994009,5,PS,very close,Primary School,3817,0
21435,Thursday,Winter,13,TENDERLOIN,"ARREST, BOOKED",-122.409853729941,37.7833862379382,6,IND,far,Primary School,30744,1
1261,Friday,Summer,12,NORTHERN,"ARREST, BOOKED",-122.418368839165,37.7874861572271,3,PS,far,Primary School,1766,2
16481,Wednesday,Winter,15,PARK,"ARREST, BOOKED",-122.453512911126,37.7686969786551,5,IND,far,High School,23666,0
24597,Wednesday,Winter,23,TENDERLOIN,NONE,-122.413609328985,37.784696907904,6,CDC,very close,Pre-School,35159,1
12543,Wednesday,Summer,22,TENDERLOIN,NONE,-122.414269361877,37.7842081124308,6,CDC,very close,Pre-School,18093,1
25608,Monday,Summer,16,TENDERLOIN,"ARREST, BOOKED",-122.410928353347,37.7836778741124,6,IND,close,Primary School,36584,0
28744,Tuesday,Spring,22,TENDERLOIN,"ARREST, BOOKED",-122.41219255572099,37.781604574125204,6,PS,close,High School,41023,0
4475,Tuesday,Spring,9,SOUTHERN,"ARREST, BOOKED",-122.40340479147899,37.775420706711,6,PS,far,High School,6429,2
10086,Friday,Winter,23,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,14536,1
15581,Wednesday,Fall,14,INGLESIDE,"ARREST, BOOKED",-122.42414758896099,37.7398702066093,8,PS,close,Primary School,22401,2
7575,Thursday,Spring,13,SOUTHERN,"ARREST, CITED",-122.411071423064,37.7817511307229,6,PS,close,High School,10958,0
6254,Sunday,Fall,18,MISSION,"ARREST, BOOKED",-122.416268632722,37.7523735149644,9,IND,close,High School,9039,4
4521,Monday,Spring,17,INGLESIDE,"ARREST, BOOKED",-122.429801668764,37.7303819548591,8,CDC,very far,Pre-School,6514,2
10719,Thursday,Summer,10,TENDERLOIN,"ARREST, BOOKED",-122.412784096502,37.78486569395261,6,CDC,close,Pre-School,15455,1
9463,Tuesday,Summer,10,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,13620,1
8597,Friday,Summer,12,TENDERLOIN,"ARREST, BOOKED",-122.416916142188,37.78439444920679,6,CDC,far,Pre-School,12397,2
29824,Wednesday,Fall,17,NORTHERN,NONE,-122.41824964748001,37.7872715205959,3,PS,far,Primary School,42574,2
23669,Friday,Winter,15,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,33843,1
10254,Tuesday,Summer,19,TENDERLOIN,"ARREST, BOOKED",-122.40801449292,37.7859507767613,3,IND,very far,High School,14778,2
16523,Monday,Fall,16,MISSION,NONE,-122.420575720933,37.7641819463712,9,PS,far,Primary School,23725,4
14984,Monday,Fall,8,BAYVIEW,"ARREST, BOOKED",-122.391648748966,37.7362897860778,10,CDC,far,Pre-School,21530,0
26543,Thursday,Summer,9,TENDERLOIN,"ARREST, BOOKED",-122.41431222924,37.77983391835871,6,CC,very close,College,37907,2
13053,Saturday,Winter,0,TENDERLOIN,"ARREST, BOOKED",-122.412224164736,37.7820729312029,6,PS,very close,High School,18837,0
9634,Sunday,Spring,11,BAYVIEW,NONE,-122.392084230651,37.7373992522935,10,CDC,close,Pre-School,13863,1
29870,Thursday,Winter,9,TENDERLOIN,"ARREST, BOOKED",-122.414056291891,37.7827931071006,6,CDC,very close,Pre-School,42633,3
11979,Friday,Spring,14,PARK,"ARREST, BOOKED",-122.45353456066002,37.76916629780521,5,IND,close,High School,17272,0
25845,Wednesday,Spring,14,TENDERLOIN,"ARREST, BOOKED",-122.414406029855,37.7841907151119,6,CDC,very close,Pre-School,36931,4
3400,Tuesday,Summer,6,SOUTHERN,"ARREST, BOOKED",-122.397450736688,37.7895861933973,6,CDC,far,Pre-School,4810,2
23565,Thursday,Summer,18,MISSION,"ARREST, BOOKED",-122.42188635798901,37.7649178909469,8,CDC,far,Pre-School,33702,1
20375,Friday,Fall,12,TENDERLOIN,"ARREST, BOOKED",-122.412784096502,37.78486569395261,6,CDC,close,Pre-School,29278,1
20121,Monday,Winter,23,MISSION,"ARREST, BOOKED",-122.41144751293301,37.7661862840474,9,CDC,close,Pre-School,28919,0
4459,Monday,Spring,11,SOUTHERN,NONE,-122.40340479147899,37.775420706711,6,PS,far,High School,6410,2
15335,Wednesday,Spring,23,CENTRAL,"ARREST, BOOKED",-122.405433843199,37.7971305115043,3,IND,close,High School,22028,1
7967,Tuesday,Winter,14,MISSION,"ARREST, BOOKED",-122.420787082234,37.7690595236078,8,IND,close,Primary School,11508,1
15360,Monday,Winter,22,TENDERLOIN,"ARREST, BOOKED",-122.410768766343,37.7832145190013,6,IND,close,Primary School,22063,1
22770,Tuesday,Spring,18,MISSION,"ARREST, BOOKED",-122.433075152376,37.7641937790293,8,PS,far,Primary School,32589,2
8909,Wednesday,Summer,8,TENDERLOIN,"ARREST, BOOKED",-122.413047972078,37.781911962829795,6,IND,very close,Primary School,12815,4
18465,Thursday,Winter,18,SOUTHERN,"ARREST, BOOKED",-122.409696355558,37.7817540588712,6,IND,far,Primary School,26531,2
6242,Friday,Fall,14,NORTHERN,"ARREST, BOOKED",-122.41762232101699,37.7837762385455,6,CDC,far,Pre-School,9022,1
18308,Tuesday,Spring,13,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,26299,1
1410,Saturday,Summer,20,BAYVIEW,"ARREST, BOOKED",-122.396716088144,37.754859882842496,10,CDC,close,Pre-School,1976,0
25447,Wednesday,Fall,14,MISSION,"ARREST, BOOKED",-122.419671780303,37.7650501214714,9,PS,close,Primary School,36344,1
24254,Thursday,Fall,7,BAYVIEW,"ARREST, BOOKED",-122.378544214093,37.7289426951277,10,CDC,very far,Pre-School,34683,1
8489,Sunday,Spring,13,NORTHERN,"ARREST, BOOKED",-122.431289969136,37.7720549755537,5,PS,far,Primary School,12241,0
24982,Sunday,Winter,18,SOUTHERN,"ARREST, BOOKED",-122.41029351969,37.7822305870036,6,IND,far,Primary School,35695,1
5446,Thursday,Fall,18,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,7880,1
26381,Monday,Summer,23,TENDERLOIN,"ARREST, BOOKED",-122.416710733848,37.7833570390935,6,CDC,far,Pre-School,37693,1
5165,Sunday,Summer,22,CENTRAL,"ARREST, BOOKED",-122.408231026261,37.787359494956,3,IND,far,High School,7469,2
19490,Sunday,Summer,13,MISSION,"ARREST, BOOKED",-122.421082850193,37.764910844225994,9,PS,far,Primary School,27979,2
12094,Thursday,Winter,19,CENTRAL,"ARREST, BOOKED",-122.418090766692,37.7861007451645,6,CDC,very far,Pre-School,17447,2
2355,Monday,Winter,13,PARK,NONE,-122.45868018978202,37.748155469233204,7,CDC,close,Pre-School,3317,0
605,Monday,Winter,18,BAYVIEW,"ARREST, BOOKED",-122.40087951444099,37.7674890283426,10,IND,very far,Primary School,868,2
15980,Saturday,Summer,9,MISSION,"ARREST, BOOKED",-122.419331147814,37.76226433574229,9,CDC,close,Pre-School,22975,1
11342,Wednesday,Winter,3,MISSION,"ARREST, BOOKED",-122.41965834371,37.7642205603745,9,PS,far,Primary School,16359,1
17396,Monday,Fall,4,SOUTHERN,"ARREST, BOOKED",-122.411979487494,37.7809039696758,6,IND,close,Primary School,24999,0
20400,Thursday,Winter,17,MISSION,"ARREST, BOOKED",-122.419331147814,37.76226433574229,9,CDC,close,Pre-School,29310,1
